anno,attoid,cat,mese,metratura,posizione,prezzo,tipo,zonaOMI,garage,cantina
2021,d11c9d9a-f42e-4f94-80e4-2e2bc9152ffe,A02,4,104 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",901808,Residenziale singolo,C12,['12 mq'],['5 mq']
2021,3497ccea-bf2c-4ba0-8195-e710d9c39762,A02,4,64 mq,"9.1857722, 45.4906535",468377,Residenziale singolo,C12,['19 mq'],['3 mq']
2021,e196ebee-5ec3-4e03-8a19-b61f487e0c51,A02,4,143 mq,"9.1857722, 45.4906535",1183333,Residenziale singolo,C12,['25 mq'],['8 mq']
2021,7418805e-4cd4-4995-b7b0-c28400a3fd00,A02,4,104 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",756284,Residenziale singolo,C12,['14 mq'],['4 mq']
2021,f2727f9a-ebac-46b9-a3f9-b008864fbedc,A02,4,63 mq,"9.1857722, 45.4906535",480074,Residenziale singolo,C12,['13 mq'],['3 mq']
2021,100f000c-dd0b-4ba4-9605-9baacc749eee,A02,4,45 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",392680,Residenziale singolo,C12,['14 mq'],['5 mq']
2021,1e1bffa2-eca6-489d-b01a-c49929bd50c0,A02,4,106 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",1020876,Residenziale singolo,C12,"['14 mq', '29 mq']",['7 mq']
2021,ef9cb93a-88d4-4654-9324-907517e70049,A02,4,107 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",816788,Residenziale singolo,C12,['13 mq'],['5 mq']
2021,36d43ba5-fafd-40d9-8cb6-1ccaa80d8b5f,A02,4,63 mq,"9.1857722, 45.4906535",439230,Residenziale singolo,C12,FALSE,['3 mq']
2021,0d934d6e-fdcb-40f3-aba0-bf7876768391,A02,4,58 mq,"9.1857722, 45.4906535",424615,Residenziale singolo,C12,['13 mq'],['5 mq']
2021,b53c7caa-42d2-4eec-be4b-d8d9f7b087a3,A02,4,48 mq,"9.1857722, 45.4906535",412166,Residenziale singolo,C12,['12 mq'],['6 mq']
2021,71f18396-ca19-46e4-80fc-b77f7ed61977,A02,4,67 mq,"9.1857722, 45.4906535",602857,Residenziale singolo,C12,['13 mq'],['5 mq']
2021,c0f07544-8125-436f-98cb-f77d2622cb4f,A02,4,64 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",555434,Residenziale singolo,C12,['13 mq'],['3 mq']
2021,a12bbe7f-706d-49b0-aea2-2eef9674ca4a,A02,4,88 mq,"9.1857722, 45.4906535",803671,Residenziale singolo,C12,['15 mq'],['6 mq']
2021,5a147639-11f3-4a03-90c3-638594308d7b,A02,4,105 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",844850,Residenziale singolo,C12,['12 mq'],['4 mq']
2021,1d9521ad-fcb1-456d-8aaa-86dfad0e252a,A02,4,60 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",550393,Residenziale singolo,C12,['13 mq'],['6 mq']
2021,8c8d475e-0d6b-41dc-9afb-ec49dec4ff2a,A02,4,64 mq,"9.1857722, 45.4906535",415649,Residenziale singolo,C12,FALSE,['3 mq']
2021,33e90ea6-d5e0-429a-84b5-065e89821060,A02,4,86 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",718632,Residenziale singolo,C12,['13 mq'],['6 mq']
2021,adf6439f-18c9-4011-9250-ddac1dd83443,A02,4,63 mq,"9.1857722, 45.4906535",586223,Residenziale singolo,C12,['11 mq'],['6 mq']
2021,d1fddc6e-6fa7-47e5-8502-100ce90b29e4,A02,4,106 mq,"9.1857722, 45.4906535",895516,Residenziale singolo,C12,['13 mq'],['7 mq']
2021,ecf76bad-c5c9-4cfa-a3b7-4e5e9be23dd1,A02,4,48 mq,"9.1857722, 45.4906535",417920,Residenziale singolo,C12,['14 mq'],['5 mq']
2021,736fd4c6-c2e8-497d-af7d-55c01daef461,A02,4,65 mq,"9.1857722, 45.4906535",513897,Residenziale singolo,C12,['14 mq'],['5 mq']
2021,74fe042b-384a-43bf-b5dd-ff3d86df6593,A03,5,87 mq,"9.1857722, 45.4906535",470000,Residenziale singolo,C12,FALSE,FALSE
2021,fb5ca499-edd2-41d4-a7a0-bb46394395d1,A02,5,65 mq,"9.1857722, 45.4906535",614530,Residenziale singolo,C12,['14 mq'],['5 mq']
2021,ee3df3f2-88ae-4e7b-a7df-12a1291a40d9,A02,5,52 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",332200,Residenziale singolo,C12,FALSE,['5 mq']
2021,591670be-f920-41bc-91bf-1b19a5b10ed4,A02,5,77 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",520428,Residenziale singolo,C12,['14 mq'],['8 mq']
2021,62e9b50f-c032-4b8a-bc93-6966bd948410,A02,5,76 mq,"9.1857722, 45.4906535",470470,Residenziale singolo,C12,FALSE,['5 mq']
2021,cf029c08-ab5d-4910-bc59-2335f14e7fa5,A02,5,70 mq,"9.1857722, 45.4906535",409450,Residenziale singolo,C12,FALSE,['5 mq']
2021,2285fb8d-0b58-4a15-aaf2-3854cce54f25,A02,5,79 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",516951,Residenziale singolo,C12,['17 mq'],['5 mq']
2021,7775fd79-2b54-4554-81a2-57ebde7cf478,A02,5,67 mq,"9.1857722, 45.4906535",422605,Residenziale singolo,C12,FALSE,['5 mq']
2021,3886c46a-17df-4e40-98f2-3371265d25a9,A02,5,104 mq,"9.1857722, 45.4906535",964519,Residenziale singolo,C12,['13 mq'],['5 mq']
2021,4162a523-ca09-4eef-ba1a-65ce88415fb0,A02,6,64 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",490298,Residenziale singolo,C12,['15 mq'],['3 mq']
2021,25071996-9564-4c85-9c63-0eb160ca5521,A02,6,106 mq,"9.1857722, 45.4906535",872654,Residenziale singolo,C12,['13 mq'],['4 mq']
2021,a6d6f857-d373-4b15-ad5c-a2e6ce064fc9,A02,6,108 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",771406,Residenziale singolo,C12,['25 mq'],['4 mq']
2021,edb19a12-6e41-4fe9-8320-2dff2153b5e8,A04,7,39 mq,"9.1857722, 45.4906535",29080,Residenziale singolo,C12,FALSE,FALSE
2021,533eeabf-211f-48a9-ac05-509dff896244,A02,7,50 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",395000,Residenziale singolo,C12,['15 mq'],['3 mq']
2021,e60cbedd-b9c2-4ba8-a11f-ed5337e3ac41,A04,12,42 mq,"9.1857722, 45.4906535",260000,Residenziale singolo,C12,FALSE,FALSE
2021,28c74c30-f5d9-42f5-819b-144104b200dc,A02,12,63 mq,"9.1857722, 45.4906535",680000,Residenziale singolo,C12,['15 mq'],['4 mq']
2021,26287560-617a-4f83-9b6c-0c29e345b5ef,A02,4,172 mq,"9.18575274277055767475077579121780007549, 45.4906871486164858160858053097222525452",1457002,Residenziale multiplo,C12,"['14 mq', '15 mq']","['25 mq', '8 mq']"
2021,7e1a1701-5aec-42de-b4fe-05e3540cea53,A02,4,58 mq,"9.1857722, 45.4906535",528986,Residenziale multiplo,C12,"['13 mq', '25 mq']","['23 mq', '3 mq']"
2021,c4fd7286-7b77-4ae2-9d1b-f1340e6bd4de,A03,6,154 mq,"9.2157076, 45.4826541",800000,Residenziale singolo,C12,FALSE,FALSE
2021,171377c7-97bc-442b-b9b9-d9b7fcb6ea66,A04,6,22 mq,"9.2152695, 45.4832677",125000,Residenziale singolo,C12,['12 mq'],FALSE
2021,99ea491c-1ebe-443a-a331-54aed0140ad5,A02,6,158 mq,"9.2151104, 45.4832123",890000,Residenziale singolo,C12,['22 mq'],FALSE
2021,62a53c7d-9d26-48ce-9297-75919e8def54,A02,10,39 mq,"9.2157076, 45.4826541",180000,Residenziale singolo,C12,FALSE,FALSE
2021,c0b0aded-8594-45f9-9a7d-47b396532b4d,A03,11,39 mq,"9.2164814, 45.4824105",240000,Residenziale singolo,C12,FALSE,FALSE
2021,4f32d644-7a78-4360-8a54-d886c635397d,A03,1,1.5 vani,"9.21351250532040534704179890403507834945, 45.4824117764110615506404525060904813705",260000,Residenziale singolo,C12,FALSE,FALSE
2021,6ce08bfb-c870-4ef1-b2f1-fca18f709f4d,A03,2,4 vani,"9.21352877871670047744361310546578794908, 45.4821648596712485492260062600697746459",365000,Residenziale singolo,C12,FALSE,['7 mq']
2021,380a93fa-b47b-422f-b25a-75744fae78b8,A02,3,3 vani,"9.2134379, 45.4824416",358800,Residenziale singolo,C12,FALSE,FALSE
2021,9f462dd8-11c8-42fc-8a43-e5af8f29d539,A03,3,147 mq,"9.2142057630995998389037291759906339901, 45.4823298261713275993165294546038667768",870000,Residenziale singolo,C12,FALSE,['8 mq']
2021,49861ed4-be34-48c2-a64d-11d41d0d9512,A02,4,30 mq,"9.2142057630995998389037291759906339901, 45.4823298261713275993165294546038667768",220000,Residenziale singolo,C12,FALSE,['6 mq']
2021,18d470f4-2e60-41ff-b799-8dd9ed1d3846,A02,5,48 mq,"9.2135239, 45.4821767",353600,Residenziale singolo,C12,FALSE,FALSE
2021,ecef3729-7218-4fae-97b8-f13375a2214e,A03,10,60 mq,"9.2134379, 45.4824416",410000,Residenziale singolo,C12,FALSE,['10 mq']
2021,8df0f6bf-caab-4636-8690-13ed593c1649,A04,1,2.5 vani,"9.2166686, 45.4805022",250000,Residenziale singolo,C12,FALSE,['4 mq']
2021,5a0a1795-6c65-4833-acb8-35da228df9b0,A03,3,5.5 vani,"9.21659231990085, 45.4805791250204",540000,Residenziale singolo,C12,FALSE,FALSE
2021,ab3740ba-6b06-4c38-8eae-63a73e0080da,A04,5,59 mq,"9.214071, 45.4819031",260000,Residenziale singolo,C12,FALSE,FALSE
2021,74cc106e-9733-47b4-b53b-083d61a9dc35,A03,6,121 mq,"9.2143406, 45.4817698",660000,Residenziale singolo,C12,FALSE,FALSE
2021,0044df15-1ff0-4be0-9673-1605bab0d608,A04,7,30 mq,"9.21659231990085, 45.4805791250204",70000,Residenziale singolo,C12,FALSE,FALSE
2021,bf7b7db6-9f6c-4cc7-a472-c7c998e326ee,A03,10,128 mq,"9.21659231990085, 45.4805791250204",555000,Residenziale singolo,C12,FALSE,FALSE
2021,051cb399-c7b2-43ad-9046-108112ae3b19,A04,10,69 mq,"9.2166686, 45.4805022",385000,Residenziale singolo,C12,FALSE,FALSE
2021,3eb28954-14a1-45b2-b824-76ac8276d91f,A04,12,55 mq,"9.2166963, 45.4807643",275000,Residenziale singolo,C12,FALSE,['27 mq']
2021,15051589-0405-401a-bf36-fdebcb01cc8a,A03,1,4.5 vani,"9.2166203, 45.4715668",430000,Residenziale singolo,C12,FALSE,FALSE
2021,bb0658d5-43fe-4b81-940f-d3bcfcab9f10,A02,3,163 mq,"9.21651258275310929026171162951865613577, 45.4713342508201242237051369980417615087",1050000,Residenziale singolo,C12,FALSE,FALSE
2021,866bd8d9-38ff-4440-9898-da2a5ec3ea12,A03,4,136 mq,"9.2168223, 45.4723514",93950,Residenziale singolo,C12,FALSE,FALSE
2021,416b47fc-c6ff-4ee4-8c07-920d8f8c5ac2,A03,5,102 mq,"9.2167581765544072195426200167573487954, 45.4698167918969223893092508356713215208",485000,Residenziale singolo,C12,FALSE,FALSE
2021,cacb1f1d-13ff-45a7-a7d1-5f44c3cd50c0,A03,10,128 mq,"9.21683529167856033009983677385886695646, 45.4723776414817382633926392183796802827",725000,Residenziale singolo,C12,FALSE,FALSE
2021,fd16d411-75a4-488b-96d6-f4df7cc1ba62,A03,11,33 mq,"9.2168757, 45.4705467",220000,Residenziale singolo,C12,FALSE,FALSE
2021,d3e2a271-464f-4e39-a702-8ea90cc09381,A03,1,5 vani,"9.2129727, 45.4689033",700000,Residenziale singolo,C12,FALSE,FALSE
2021,9ea8131b-6a9a-415a-8162-36ca0ac3806e,A04,1,4 vani,"9.2163108, 45.4715673",291000,Residenziale singolo,C12,FALSE,FALSE
2021,4b2e15c1-69f1-4efb-b0cb-cb9905638e35,A02,2,8.5 vani,"9.21614436400731699681014997981706594712, 45.4713329027338301275727246049391056953",1225000,Residenziale singolo,C12,FALSE,"['13 mq', '21 mq']"
2021,5f90a33c-46f7-4d95-a9d7-37d153f47720,A03,2,4 vani,"9.2136974, 45.46837",470000,Residenziale singolo,C12,FALSE,['11 mq']
2021,04f6867e-e0ae-4429-96ac-88d1a5e58efd,A03,2,3.5 vani,"9.21672248488437800767801892631002975615, 45.4730001514836300787085823895638956668",385000,Residenziale singolo,C12,FALSE,['9 mq']
2021,d1bc53af-7cf9-410d-b967-ab218a4a0b66,A03,2,6 vani,"9.2157733, 45.46868",750000,Residenziale singolo,C12,FALSE,FALSE
2021,2d014fc8-9fa0-425f-a676-16e881ab1350,A03,2,4.5 vani,"9.2136974, 45.46837",280000,Residenziale singolo,C12,FALSE,FALSE
2021,9a3d0ee6-0d71-4981-a167-ba9ce4f2856d,A03,3,4.5 vani,"9.2156392, 45.4718945",445000,Residenziale singolo,C12,FALSE,FALSE
2021,549ea9a6-45f9-4d17-b09f-af10e9c02485,A03,4,51 mq,"9.21533723781375, 45.4690440000458",130000,Residenziale singolo,C12,FALSE,['14 mq']
2021,9848ae11-3817-4887-9d28-dfeef1f4750f,A03,5,50 mq,"9.216666, 45.4729558",296000,Residenziale singolo,C12,FALSE,FALSE
2021,c5f9e83e-35c2-4069-818a-23e9b1b6909b,A03,5,79 mq,"9.2152123, 45.4691465",350000,Residenziale singolo,C12,FALSE,FALSE
2021,239d47dc-f245-4793-9bf4-a3cd5c807ab0,A03,5,46 mq,"9.21625154709424020723611045773203733382, 45.470217728368257539976042827647549465",320000,Residenziale singolo,C12,FALSE,['17 mq']
2021,c2a8e6ba-6def-46ce-8a83-7c30e0629a86,A03,5,60 mq,"9.2149638, 45.4698826",340000,Residenziale singolo,C12,FALSE,['4 mq']
2021,81e3b3d0-f2bc-4c27-a86e-b52a44865dd1,A03,6,110 mq,"9.2142287, 45.4683724",705000,Residenziale singolo,C12,FALSE,['15 mq']
2021,63ad5d3c-9313-4e88-8df5-836f158772d3,A03,6,67 mq,"9.216226, 45.4705118",420000,Residenziale singolo,C12,FALSE,['8 mq']
2021,2469a7b0-2520-42f1-923f-903d4b876bcc,A02,6,183 mq,"9.2149638, 45.4698826",1350000,Residenziale singolo,C12,FALSE,['20 mq']
2021,71e19378-b1f3-4eee-9a18-55f0b1da7d1a,A03,6,217 mq,"9.21566255361295713402499714945888081318, 45.4694291041010476622158535863779447746",770000,Residenziale singolo,C12,FALSE,FALSE
2021,d06d0b12-b09c-4262-a2c8-625de19353dc,A02,6,121 mq,"9.2152123, 45.4691465",1100000,Residenziale singolo,C12,['12 mq'],['6 mq']
2021,247ae571-8f6d-4d0a-818d-60f10df29027,A03,6,77 mq,"9.2142287, 45.4683724",273000,Residenziale singolo,C12,FALSE,['11 mq']
2021,58f47420-8c48-4177-9128-ca5f316f1578,A03,6,55 mq,"9.2151602, 45.4701424",385000,Residenziale singolo,C12,FALSE,FALSE
2021,14a7159f-f478-4b4f-8d44-7eb282dad89a,A03,7,130 mq,"9.2125067, 45.4686414",690000,Residenziale singolo,C12,FALSE,FALSE
2021,28ff8270-15a9-4fb7-9aea-4b0e0c473d94,A03,7,76 mq,"9.2152123, 45.4691465",385000,Residenziale singolo,C12,FALSE,['5 mq']
2021,7f72af26-56e7-4c36-8b4d-80e301a6b7c0,A03,7,89 mq,"9.2157733, 45.46868",510000,Residenziale singolo,C12,FALSE,FALSE
2021,81123fc8-0880-4f46-bae6-ce70f264cdc8,A04,7,84 mq,"9.2142287, 45.4683724",470000,Residenziale singolo,C12,FALSE,FALSE
2021,779a4ee4-6179-4783-969f-5c7d638fda19,A03,7,43 mq,"9.2125067, 45.4686414",225000,Residenziale singolo,C12,FALSE,['14 mq']
2021,afd4fece-12ee-45c8-942c-6ccae7dbc842,A03,7,80 mq,"9.215271, 45.4695151",575000,Residenziale singolo,C12,FALSE,['9 mq']
2021,3add4570-0f25-4592-b8a0-7a2ea7e50b10,A03,9,81 mq,"9.2136193, 45.468999",360000,Residenziale singolo,C12,FALSE,FALSE
2021,627fbb52-b895-48a0-92e7-b0f08a193595,A03,9,132 mq,"9.2144376, 45.4687303",900000,Residenziale singolo,C12,FALSE,FALSE
2021,629b1530-a7c4-4f2c-a4cb-7cbaa1740322,A03,9,70 mq,"9.2136193, 45.468999",350000,Residenziale singolo,C12,FALSE,['4 mq']
2021,1b0a2431-4e06-4a6d-ab43-a3f80dab0c72,A03,9,111 mq,"9.2142287, 45.4683724",690000,Residenziale singolo,C12,FALSE,FALSE
2021,cee7378b-cd85-4aa3-ac96-96e4e886b928,A03,10,4.5 vani,"9.2152123, 45.4691465",545000,Residenziale singolo,C12,FALSE,FALSE
2021,436b09cd-6fc6-4156-9fe5-d7499c9af1c3,A03,10,88 mq,"9.21502759076682092284204746926777716549, 45.4685252906313415456742297604742120245",470000,Residenziale singolo,C12,FALSE,['8 mq']
2021,d7d1a816-5e4e-4fcb-8fa7-618f7ebe2c65,A04,10,65 mq,"9.2144376, 45.4687303",500000,Residenziale singolo,C12,FALSE,FALSE
2021,4e7aa427-b4fc-4b66-8701-2108f0d7806d,A03,10,51 mq,"9.2156392, 45.4718945",350000,Residenziale singolo,C12,FALSE,FALSE
2021,d68ad3cc-cef8-4cc7-a2a1-bc114d09681b,A03,10,99 mq,"9.2164592, 45.4713204",525000,Residenziale singolo,C12,FALSE,FALSE
2021,7b62f236-6917-401f-a4f0-59fd2310a5c6,A03,11,122 mq,"9.2157177, 45.4697622",1700000,Residenziale singolo,C12,FALSE,FALSE
2021,2e96fb2d-8e8f-45a6-93a8-11ededda9a84,A03,11,61 mq,"9.21533723781375, 45.4690440000458",365000,Residenziale singolo,C12,FALSE,FALSE
2021,4a33249b-7c86-4f45-80a6-ebe7d89c98f5,A03,11,90 mq,"9.2136193, 45.468999",595000,Residenziale singolo,C12,FALSE,['3 mq']
2021,eaa7ec17-1e3e-4b39-98de-46ed2ff4e4d5,A03,11,93 mq,"9.2163108, 45.4715673",610000,Residenziale singolo,C12,FALSE,['4 mq']
2021,377355db-f4c6-476d-b47b-6f1b50e68947,A03,12,80 mq,"9.2136193, 45.468999",375000,Residenziale singolo,C12,FALSE,FALSE
2021,401bfa01-e234-4223-9ddc-aa5ca0c60290,A03,12,136 mq,"9.2152123, 45.4691465",870000,Residenziale singolo,C12,FALSE,FALSE
2021,d0416feb-bff2-4255-b0bc-cfbf5cb3e78f,A04,12,51 mq,"9.2152123, 45.4691465",260000,Residenziale singolo,C12,FALSE,FALSE
2021,85defb63-ec7c-44b8-a125-4fdf55b5eca5,A03,12,97 mq,"9.2151602, 45.4701424",660000,Residenziale singolo,C12,['18 mq'],['3 mq']
2021,7ec5e0f8-0889-4d32-ae53-e296e7cdb1df,A03,12,70 mq,"9.2125067, 45.4686414",482000,Residenziale singolo,C12,FALSE,FALSE
2021,522e75e6-1d4b-4aca-aa06-28bb2ed9f39e,A03,12,100 mq,"9.2142287, 45.4683724",350000,Residenziale singolo,C12,FALSE,FALSE
2021,966f7868-48ea-44ea-9c63-b2215901f547,A03,1,6.5 vani,"9.2156988, 45.4728594",700000,Residenziale singolo,C12,FALSE,FALSE
2021,8944460c-d5e9-4871-b680-e5147edc8d29,A04,1,3.5 vani,"9.2123748, 45.4689587",440000,Residenziale singolo,C12,FALSE,['12 mq']
2021,0cfb6558-34d8-4c08-a655-b811d2106f51,A05,2,1 vani,"9.21263565468515, 45.4693595945181",14000,Residenziale singolo,C12,FALSE,FALSE
2021,4aa8f7b3-c618-4364-b98d-9ff077767b23,A02,3,3.5 vani,"9.21149348861045, 45.4684027352014",150000,Residenziale singolo,C12,FALSE,FALSE
2021,af87c794-dab7-4000-b350-ccf27b1d35e7,A03,3,86 mq,"9.2134568, 45.4699328",430000,Residenziale singolo,C12,FALSE,FALSE
2021,bbbb6049-9083-46dc-b331-d2d27e4907b4,A04,3,80 mq,"9.2118954, 45.4696363",320000,Residenziale singolo,C12,FALSE,['9 mq']
2021,3143acaf-6d0c-4f98-b0fd-bdc80f76f361,A02,4,189 mq,"9.21238931794299, 45.471287600471",1240000,Residenziale singolo,C12,['19 mq'],['4 mq']
2021,1d24b368-d608-4232-8564-15d0c797b837,A03,4,3.5 vani,"9.2124551, 45.4711848",465000,Residenziale singolo,C12,FALSE,FALSE
2021,2970fbd8-6288-4db7-8ab2-754b93a4bd13,A03,4,95 mq,"9.2118673, 45.4686236",538000,Residenziale singolo,C12,FALSE,['8 mq']
2021,a81c5886-f52c-43c0-9343-2c19783f63ee,A03,4,92 mq,"9.21238931794299, 45.471287600471",500000,Residenziale singolo,C12,FALSE,FALSE
2021,d08a9402-0e93-4aa7-b927-1186f6f4ca7b,A03,5,5.5 vani,"9.2150613, 45.4725884",440000,Residenziale singolo,C12,FALSE,['10 mq']
2021,59fe81bc-8941-4d0b-8f4b-455f601a1034,A05,5,11 mq,"9.21234513110036591235871227009981869991, 45.4695606102832982165692714934572420119",14000,Residenziale singolo,C12,FALSE,FALSE
2021,a7674566-dde2-4686-bf85-c4b1a6ca6482,A02,5,148 mq,"9.2139036, 45.4709448",780000,Residenziale singolo,C12,['19 mq'],FALSE
2021,5b5b8d77-f122-44e9-9653-e821329831c4,A03,6,141 mq,"9.2115158, 45.4691103",835000,Residenziale singolo,C12,FALSE,FALSE
2021,32ce5382-bdfa-4fd5-9c6f-d2578cd50c09,A02,6,56 mq,"9.2129204, 45.4711856",400000,Residenziale singolo,C12,FALSE,FALSE
2021,dd4ca50c-5854-4b85-9ca8-e72ace97d2ce,A03,7,94 mq,"9.21302681012296391813458063220065255045, 45.470326046671601561190188520897500027",67643,Residenziale singolo,C12,FALSE,['6 mq']
2021,8f131049-f905-43fa-9af2-60f6128b6038,A02,7,203 mq,"9.2133859, 45.4716589",1100000,Residenziale singolo,C12,FALSE,['11 mq']
2021,e4275554-af4c-4410-913b-261aea0dfb3e,A03,7,114 mq,"9.2124551, 45.4711848",805000,Residenziale singolo,C12,FALSE,FALSE
2021,319eca35-b02f-4653-8dff-26ed7e056e54,A02,7,8.5 vani,"9.2118954, 45.4696363",232300,Residenziale singolo,C12,['28 mq'],FALSE
2021,a78042da-e80b-44ed-86e6-cb4690c96237,A03,7,86 mq,"9.21515274675197955372260362150509697752, 45.4719095485598091533762214308353713956",487000,Residenziale singolo,C12,FALSE,['6 mq']
2021,9f395efa-9d95-4da0-ae20-e9488f609eb7,A02,9,150 mq,"9.2118673, 45.4686236",770000,Residenziale singolo,C12,FALSE,['6 mq']
2021,324a349e-cb91-4d11-adfd-d00b8e32f80e,A04,9,70 mq,"9.21238931794299, 45.471287600471",275000,Residenziale singolo,C12,FALSE,FALSE
2021,2f3345f4-6a6f-4bb0-853c-8a6e554df35c,A02,10,106 mq,"9.2129152, 45.4697247",910000,Residenziale singolo,C12,"['17 mq', '20 mq']",FALSE
2021,0642311f-2261-4114-b393-6892528a0c36,A03,11,133 mq,"9.2124551, 45.4711848",920000,Residenziale singolo,C12,FALSE,['4 mq']
2021,5477e6f8-46aa-4649-bbce-83bb02ec3c68,A02,12,75 mq,"9.21589806343137383904376619477562759172, 45.4728528438145215501648267511647648274",670000,Residenziale singolo,C12,['17 mq'],FALSE
2021,8f8b5518-4df5-466a-bfd0-49bb39da0fb6,A02,12,186 mq,"9.2142496, 45.472178",1050000,Residenziale singolo,C12,FALSE,['11 mq']
2021,14563e55-2af3-4a03-86e0-131545709642,A04,12,80 mq,"9.2129204, 45.4711856",500000,Residenziale singolo,C12,FALSE,FALSE
2021,b2be1cd6-18c7-4425-9b13-e25133df2fef,A03,1,8.5 vani,"9.21093712439695, 45.472271737736",1050000,Residenziale singolo,C12,FALSE,FALSE
2021,a0e6e85c-8a06-4b6d-bc97-47b106452cce,A03,3,45 mq,"9.21378827161326208105562444155946126527, 45.4722487905840583327250431156599064326",230000,Residenziale singolo,C12,FALSE,FALSE
2021,7da80bae-2714-405c-9a4c-db44f145b9e4,A03,3,191 mq,"9.2137544, 45.4722493",900000,Residenziale singolo,C12,FALSE,FALSE
2021,6ac0c90b-d3ae-411a-98b7-24f8c2549ef2,A02,4,110 mq,"9.2137544, 45.4722493",875000,Residenziale singolo,C12,FALSE,FALSE
2021,a66760bc-686a-4417-96d7-00088c413524,A03,4,90 mq,"9.2129116, 45.4723417",550000,Residenziale singolo,C12,FALSE,FALSE
2021,b1d9606f-0d49-4082-bf4b-ba4613129b05,A07,5,348 mq,"9.2129104, 45.4727842",1900000,Residenziale singolo,C12,FALSE,FALSE
2021,97bb9930-1852-4636-9d5a-dd7b1342522b,A02,5,125 mq,"9.2137544, 45.4722493",530000,Residenziale singolo,C12,['11 mq'],FALSE
2021,01ccb225-6438-431a-9965-79c639658345,A04,6,108 mq,"9.2108803, 45.4725011",570000,Residenziale singolo,C12,FALSE,['16 mq']
2021,83fb09be-c723-483c-a801-8fe8981b4ca3,A04,7,48 mq,"9.2129116, 45.4723417",305000,Residenziale singolo,C12,FALSE,FALSE
2021,d46522b4-3644-4479-a57d-800bc91c4fad,A03,7,90 mq,"9.2091394, 45.4721315",545000,Residenziale singolo,C12,FALSE,FALSE
2021,e437cf8e-0f52-4aff-b8b5-662b8ff7bc0e,A03,7,104 mq,"9.2099243, 45.4721698",700000,Residenziale singolo,C12,FALSE,FALSE
2021,e7c7b488-43a7-4369-b0e7-3fe2b3b8fb07,A03,9,100 mq,"9.212622, 45.4721282",665000,Residenziale singolo,C12,FALSE,['7 mq']
2021,39ed4be5-cc53-4136-9928-a00b48c3fc9b,A03,10,80 mq,"9.2090467, 45.4716072",395000,Residenziale singolo,C12,FALSE,['5 mq']
2021,42efa7c3-6e2c-4de0-80ea-42c212545d90,A03,11,123 mq,"9.21430405146743717551065080314002999099, 45.4726057791234985020958583577328635058",640000,Residenziale singolo,C12,FALSE,['5 mq']
2021,5fd81942-3b14-4994-b416-e7f2f4b224a2,A03,11,90 mq,"9.2106567, 45.4720783",630000,Residenziale singolo,C12,FALSE,['8 mq']
2021,1134f108-7890-4ce5-adc3-35643e44dee6,A03,12,62 mq,"9.2090467, 45.4716072",240000,Residenziale singolo,C12,FALSE,['6 mq']
2021,d73ca732-c199-47d2-a353-b9448460c984,A03,12,68 mq,"9.2137544, 45.4722493",400000,Residenziale singolo,C12,FALSE,FALSE
2021,a92bf13c-dfc7-49eb-8c8f-6a4be4dcba48,A03,12,39 mq,"9.2137544, 45.4722493",245000,Residenziale singolo,C12,FALSE,FALSE
2021,82efc9c2-5c58-4032-8992-43a915d76d27,A03,2,6.5 vani,"9.2095531, 45.4712536",660000,Residenziale singolo,C12,FALSE,FALSE
2021,63b4159e-6df0-4b58-89b4-05d6429d2888,A04,2,4.5 vani,"9.20950873612880476203932352696503695601, 45.4710713903965637508004858745831320958",400000,Residenziale singolo,C12,FALSE,['14 mq']
2021,36e78a26-7fea-475d-9169-de21c3accf04,A04,5,67 mq,"9.2090188, 45.4710869",460000,Residenziale singolo,C12,FALSE,FALSE
2021,18ee3312-21ba-4c2c-854a-cfb153361e01,A02,5,186 mq,"9.2114017, 45.4686693",1050000,Residenziale singolo,C12,FALSE,FALSE
2021,375cb8ae-10c3-44eb-b637-9d6924311985,A03,5,115 mq,"9.2113519, 45.4709391",710000,Residenziale singolo,C12,FALSE,FALSE
2021,349cb3f5-01e7-4d01-839d-8d375aedafa8,A02,6,134 mq,"9.2114613451386369120266237501356718688, 45.4693808722900402834628112264201441506",960000,Residenziale singolo,C12,FALSE,FALSE
